gLicNum,regnum,BusinessName,HomePort,logbooknum,vesselID,vesselName,logpagenum,logdate,starttime,port_SiteStart,port_Site,page_Num,totalPages,port_reg,port_swhs,port_iphc,Port_Hal_Area,prime_Salm,salm_reg,salm_swhs,salm_iphc,prime_Bott,bott_reg,bott_swhs,bott_iphc,iphc,swhs,region,t_Anglers,thrs_salm,thrs_Bott,nClient,rClient,comp,crew,UnknownClientType,kingLKept,kingLRel,kingSKept,kingSRel,cohoKept,cohoRel,sockKept,OtherSalmonKept,halKept,halRel,HalGAF,lingKept,lingRel,pRockKept,pRockRel,yRockKept,YRockRel,ORockKept,oRockRel,SableKept,SableRel,sharkKept,OtherKept
11598,11599,FISH N' CHIPS CHARTERS,KODIAK,2511599,AK4886AY,ATLAS,108,7/6/2025,2:PM,NULL,KODIAK,1,1,SC,Q ,3A,Q3A  ,25910,SC,Q ,3A,525733,SC,Q ,3A,3A,Q ,SC,3,4,4,3,0,0,0,0,2,0,1,0,NULL,NULL,NULL,0,3,0,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11598,11599,FISH N' CHIPS CHARTERS,KODIAK,2511599,AK4886AY,ATLAS,122,7/14/2025,2:PM,NULL,KODIAK,1,1,SC,Q ,3A,Q3A  ,25910,SC,Q ,3A,525733,SC,Q ,3A,3A,Q ,SC,1,3,3,1,0,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,0,2,0,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10527,11599,FISH N' CHIPS CHARTERS,KODIAK,2511599,AK1846M,FISH HAWK,125,7/21/2025,12:PM,NULL,KODIAK,1,1,SC,Q ,3A,Q3A  ,25910,SC,Q ,3A,525733,SC,Q ,3A,3A,Q ,SC,6,2,4,5,1,0,0,0,6,0,NULL,NULL,1,0,NULL,0,12,0,NULL,NULL,NULL,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10527,11599,FISH N' CHIPS CHARTERS,KODIAK,2511599,AK1846M,FISH HAWK,126,7/24/2025,2:PM,NULL,KODIAK,1,1,SC,Q ,3A,Q3A  ,25910,SC,Q ,3A,525733,SC,Q ,3A,3A,Q ,SC,6,3,5,6,0,0,0,0,NULL,NULL,NULL,NULL,1,0,NULL,0,4,0,NULL,NULL,NULL,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11598,11599,FISH N' CHIPS CHARTERS,KODIAK,2511599,AK4886AY,ATLAS,133,8/17/2025,2:PM,NULL,KODIAK,1,1,SC,Q ,3A,Q3A  ,25910,SC,Q ,3A,525733,SC,Q ,3A,3A,Q ,SC,6,2,4,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,0,NULL,NULL,NULL,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10527,11599,FISH N' CHIPS CHARTERS,KODIAK,2511599,AK4886AY,ATLAS,142,9/13/2025,2:PM,NULL,KODIAK,1,1,SC,Q ,3A,Q3A  ,25910,SC,Q ,3A,525733,SC,Q ,3A,3A,Q ,SC,4,2,6,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,8,0,NULL,NULL,NULL,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15525,11603,FISH YAKUTAT,YAKUTAT,2511603,AK8482AJ,WARRIOR,101,6/7/2025,2:PM,NULL,YAKUTAT,1,1,SE,H ,3A,H    ,NULL,NULL,NULL,NULL,181604,SE,H ,3A,3A,H ,SE,6,NULL,5,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15525,11603,FISH YAKUTAT,YAKUTAT,2511603,AK8482AJ,WARRIOR,103,6/13/2025,4:PM,NULL,YAKUTAT,1,1,SE,H ,3A,H    ,NULL,NULL,NULL,NULL,181604,SE,H ,3A,3A,H ,SE,5,NULL,5,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15525,11603,FISH YAKUTAT,YAKUTAT,2511603,AK8482AJ,WARRIOR,129,8/3/2025,7:PM,NULL,YAKUTAT,1,1,SE,H ,3A,H    ,NULL,NULL,NULL,NULL,181604,SE,H ,3A,3A,H ,SE,4,NULL,5,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL,NULL
15525,11603,FISH YAKUTAT,YAKUTAT,2511603,AK8482AJ,WARRIOR,145,9/4/2025,2:PM,NULL,YAKUTAT,1,1,SE,H ,3A,H    ,NULL,NULL,NULL,NULL,181604,SE,H ,3A,3A,H ,SE,6,NULL,5,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,7,0,NULL,NULL,NULL,18,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15525,11603,FISH YAKUTAT,YAKUTAT,2511603,AK8482AJ,WARRIOR,147,9/7/2025,3:PM,NULL,YAKUTAT,1,1,SE,H ,3A,H    ,NULL,NULL,NULL,NULL,181604,SE,H ,3A,3A,H ,SE,4,NULL,6,4,0,0,0,0,1,0,NULL,NULL,8,0,NULL,0,8,0,NULL,4,0,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14286,11608,KEY-O'S GUIDE SERVICE,ANCHOR POINT,2511608,AK2968AC,THE HUNTER,116,7/5/2025,11:AM,NULL,ANCHOR POINT,1,1,SC,P ,3A,CCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,6,NULL,5,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14286,11608,KEY-O'S GUIDE SERVICE,ANCHOR POINT,2511608,AK2968AC,THE HUNTER,117,7/6/2025,9:AM,NULL,ANCHOR POINT,1,1,SC,P ,3A,CCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,6,NULL,3,5,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11637,11638,NORTH END CHARTERS,KETCHIKAN,2511638,AK5696K,KATRINA LYNN,101,5/7/2025,11:AM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101900,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,4,3,NULL,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11637,11638,NORTH END CHARTERS,KETCHIKAN,2511638,AK5696K,KATRINA LYNN,111,5/29/2025,6:PM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101900,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,6,3,NULL,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11637,11638,NORTH END CHARTERS,KETCHIKAN,2511638,AK5696K,KATRINA LYNN,113,6/1/2025,2:PM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101900,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,4,3,NULL,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11637,11638,NORTH END CHARTERS,KETCHIKAN,2511638,AK5696K,KATRINA LYNN,135,7/9/2025,2:PM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101290,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,4,7,NULL,4,0,0,0,0,0,4,0,4,18,0,NULL,4,NULL,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11637,11638,NORTH END CHARTERS,KETCHIKAN,2511638,AK5696K,KATRINA LYNN,146,7/23/2025,1:PM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101290,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,2,7,NULL,2,0,0,0,0,0,4,0,2,1,0,NULL,12,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11637,11638,NORTH END CHARTERS,KETCHIKAN,2511638,AK5696K,KATRINA LYNN,154,8/2/2025,11:AM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101900,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,6,3,NULL,6,0,0,0,0,NULL,NULL,0,2,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11637,11638,NORTH END CHARTERS,KETCHIKAN,2511638,AK5696K,KATRINA LYNN,160,8/7/2025,6:PM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101900,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,6,3,NULL,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11637,11638,NORTH END CHARTERS,KETCHIKAN,2511638,AK5696K,KATRINA LYNN,173,8/26/2025,1:PM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101290,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,4,7,NULL,4,0,0,0,0,1,0,0,5,17,0,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11637,11638,NORTH END CHARTERS,KETCHIKAN,2511638,AK5696K,KATRINA LYNN,185,9/16/2025,1:PM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101900,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,3,7,NULL,3,0,0,0,0,1,0,NULL,NULL,7,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11648,11649,SECRET COVE CHARTERS,PETERSBURG,2511649,AK2881AD,JULIE KAY,115,6/23/2025,3:PM,NULL,PETERSBURG,1,1,SE,C ,2C,C    ,106442,SE,C ,2C,110130,SE,C ,2C,2C,C ,SE,4,2,4,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11648,11649,SECRET COVE CHARTERS,PETERSBURG,2511649,AK2881AD,JULIE KAY,119,6/27/2025,3:PM,NULL,PETERSBURG,1,1,SE,C ,2C,C    ,106442,SE,C ,2C,110130,SE,C ,2C,2C,C ,SE,5,2,4,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11648,11649,SECRET COVE CHARTERS,PETERSBURG,2511649,AK2881AD,JULIE KAY,126,7/8/2025,3:PM,NULL,PETERSBURG,1,1,SE,C ,2C,C    ,108600,SE,C ,2C,NULL,NULL,NULL,NULL,2C,C ,SE,4,3,NULL,4,0,0,0,0,4,0,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,NULL,16,0,NULL,NULL,4,0,NULL,NULL,NULL,NULL
11648,11649,SECRET COVE CHARTERS,PETERSBURG,2511649,AK2881AD,JULIE KAY,127,7/18/2025,12:PM,NULL,PETERSBURG,1,1,SE,C ,2C,C    ,NULL,NULL,NULL,NULL,110130,SE,C ,2C,2C,C ,SE,4,NULL,3,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11648,11649,SECRET COVE CHARTERS,PETERSBURG,2511649,AK2881AD,JULIE KAY,144,8/11/2025,3:PM,NULL,PETERSBURG,1,1,SE,C ,2C,C    ,NULL,NULL,NULL,NULL,110130,SE,C ,2C,2C,C ,SE,4,NULL,3,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11648,11649,SECRET COVE CHARTERS,PETERSBURG,2511649,AK2881AD,JULIE KAY,148,8/16/2025,2:PM,NULL,PETERSBURG,1,1,SE,C ,2C,C    ,110130,SE,C ,2C,110130,SE,C ,2C,2C,C ,SE,5,2,3,4,1,0,0,0,NULL,NULL,NULL,NULL,13,0,NULL,0,5,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL
11648,11649,SECRET COVE CHARTERS,PETERSBURG,2511649,AK2881AD,JULIE KAY,156,9/3/2025,3:PM,NULL,PETERSBURG,1,1,SE,C ,2C,C    ,NULL,NULL,NULL,NULL,110130,SE,C ,2C,2C,C ,SE,4,NULL,3,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL
21027,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK2645AL,NULL,103,5/14/2025,2:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,NULL,NULL,NULL,NULL,101290,SE,A ,2C,2C,A ,SE,2,NULL,4,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11678,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4763AT,SERENE MACHINE,108,5/26/2025,10:AM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,NULL,NULL,NULL,NULL,101900,SE,A ,2C,2C,A ,SE,5,NULL,4,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21027,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK2645AL,NULL,116,5/30/2025,11:AM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,NULL,NULL,NULL,NULL,101290,SE,A ,2C,2C,A ,SE,4,NULL,4,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21027,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK2645AL,NULL,125,6/12/2025,3:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,NULL,NULL,NULL,NULL,101290,SE,A ,2C,2C,A ,SE,2,NULL,6,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,0,NULL,NULL
22116,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4004AJ,NULL,130,6/15/2025,4:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101290,SE,A ,2C,101290,SE,A ,2C,2C,A ,SE,4,3,4,4,0,0,0,0,NULL,NULL,0,1,NULL,NULL,NULL,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL
11678,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4763AT,SERENE MACHINE,134,6/18/2025,4:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101290,SE,A ,2C,101210,SE,A ,2C,2C,A ,SE,6,3,3,5,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,0,6,0,NULL,NULL,NULL,18,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22116,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4004AJ,NULL,138,6/20/2025,12:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,NULL,NULL,NULL,NULL,101290,SE,A ,2C,2C,A ,SE,3,NULL,6,2,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL
11678,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4763AT,SERENE MACHINE,167,6/30/2025,3:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101290,SE,A ,2C,101290,SE,A ,2C,2C,A ,SE,3,2,3,2,1,0,0,0,3,0,NULL,NULL,3,0,NULL,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22116,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4004AJ,NULL,186,7/2/2025,2:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101290,SE,A ,2C,101290,SE,A ,2C,2C,A ,SE,2,3,3,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11678,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4763AT,SERENE MACHINE,182,7/6/2025,11:AM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101900,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,3,4,NULL,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22116,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4004AJ,NULL,189,7/7/2025,11:AM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101290,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,2,4,NULL,2,0,0,0,0,NULL,NULL,NULL,NULL,1,0,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22116,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4004AJ,NULL,191,7/9/2025,3:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101290,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,4,4,NULL,4,0,0,0,0,0,1,0,1,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22116,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4004AJ,NULL,194,7/11/2025,5:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101290,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,4,4,NULL,4,0,0,0,0,NULL,NULL,NULL,NULL,2,0,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11678,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4763AT,SERENE MACHINE,234,7/22/2025,4:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101210,SE,A ,2C,101210,SE,A ,2C,2C,A ,SE,6,6,1,6,0,0,0,0,NULL,NULL,NULL,NULL,36,0,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21027,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK2645AL,NULL,228,7/23/2025,4:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101210,SE,A ,2C,101210,SE,A ,2C,2C,A ,SE,4,4,3,4,0,0,0,0,NULL,NULL,NULL,NULL,13,0,NULL,0,4,0,NULL,1,0,4,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL
22116,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4004AJ,NULL,242,7/27/2025,4:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101210,SE,A ,2C,101210,SE,A ,2C,2C,A ,SE,5,4,4,4,1,0,0,0,1,0,NULL,NULL,20,0,NULL,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22116,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4004AJ,NULL,245,7/29/2025,6:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101290,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,2,5,NULL,2,0,0,0,0,NULL,NULL,0,1,3,0,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11678,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4763AT,SERENE MACHINE,264,7/30/2025,4:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101210,SE,A ,2C,101210,SE,A ,2C,2C,A ,SE,4,3,3,4,0,0,0,0,NULL,NULL,NULL,NULL,18,0,NULL,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL
21027,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK2645AL,NULL,256,7/31/2025,3:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101210,SE,A ,2C,101210,SE,A ,2C,2C,A ,SE,4,4,2,4,0,0,0,0,NULL,NULL,NULL,NULL,13,0,NULL,2,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11678,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4763AT,SERENE MACHINE,268,8/3/2025,3:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101230,SE,A ,2C,101411,SE,A ,2C,2C,A ,SE,4,3,3,4,0,0,0,0,NULL,NULL,NULL,NULL,5,0,NULL,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21027,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK2645AL,NULL,259,8/3/2025,4:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101210,SE,A ,2C,101210,SE,A ,2C,2C,A ,SE,4,2,3,4,0,0,0,0,NULL,NULL,NULL,NULL,8,0,NULL,12,4,0,NULL,2,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22116,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4004AJ,NULL,251,8/3/2025,4:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101290,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,1,4,NULL,1,0,0,0,0,NULL,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22116,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4004AJ,NULL,252,8/4/2025,3:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101290,SE,A ,2C,101290,SE,A ,2C,2C,A ,SE,6,2,2,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,4,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL
11678,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4763AT,SERENE MACHINE,273,8/7/2025,3:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101210,SE,A ,2C,101210,SE,A ,2C,2C,A ,SE,5,3,3,4,0,0,1,0,NULL,NULL,NULL,NULL,21,0,NULL,8,4,0,NULL,NULL,NULL,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21027,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK2645AL,NULL,274,8/7/2025,4:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101210,SE,A ,2C,101210,SE,A ,2C,2C,A ,SE,3,4,2,3,0,0,0,0,NULL,NULL,NULL,NULL,11,0,NULL,12,3,0,NULL,NULL,NULL,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22116,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4004AJ,NULL,286,8/8/2025,11:AM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,NULL,NULL,NULL,NULL,101290,SE,A ,2C,2C,A ,SE,6,NULL,4,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11678,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4763AT,SERENE MACHINE,281,8/11/2025,3:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101110,SE,A ,2C,101110,SE,A ,2C,2C,A ,SE,4,3,4,4,0,0,0,0,1,0,NULL,NULL,9,0,NULL,10,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21027,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK2645AL,NULL,277,8/11/2025,4:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101110,SE,A ,2C,101110,SE,A ,2C,2C,A ,SE,3,2,4,3,0,0,0,0,NULL,NULL,NULL,NULL,18,0,NULL,0,3,0,NULL,NULL,NULL,1,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL
22116,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4004AJ,NULL,289,8/12/2025,11:AM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101290,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,4,4,NULL,4,0,0,0,0,NULL,NULL,NULL,NULL,4,0,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21027,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK2645AL,NULL,297,8/12/2025,3:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101210,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,4,6,NULL,4,0,0,0,0,NULL,NULL,NULL,NULL,24,0,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11678,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK3885AU,NKOMBE,305,8/14/2025,4:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,101110,SE,A ,2C,101110,SE,A ,2C,2C,A ,SE,5,2,4,5,0,0,0,0,NULL,NULL,NULL,NULL,3,0,NULL,2,5,0,NULL,3,0,15,0,5,0,NULL,NULL,NULL,NULL,NULL,NULL
22116,11679,Svenson Sportfishing,KETCHIKAN,2511679,AK4004AJ,NULL,294,8/15/2025,4:PM,NULL,CLOVER PASS,1,1,SE,A ,2C,A    ,NULL,NULL,NULL,NULL,101290,SE,A ,2C,2C,A ,SE,2,NULL,4,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL
